plot_component,source,material,model,feature_strategy,feature_strategy_short,scenario_group_type,scenario_group,selected_feature,case_name,mae_test_median,mae_test_std
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,all_widths,,exp2__SOC55_2C__all_widths,0.025923523207879006,0.005179967
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC40_1C__mid_widths_300_500_700,0.027618373,0.005317879
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC45_2C__low_widths_30_50_70,0.035375112877690656,0.006167156
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000,,exp2__SOC55_2C__high_widths_1000_3000,0.029681995204688286,0.005316258
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC45_1C__low_widths_30_50_70,0.034181267,0.006674139
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000,,exp2__SOC60_2C__high_widths_1000_3000,0.030206632,0.005248073
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000,,exp2__SOC60_1C__high_widths_1000_3000,0.028497359,0.005364162
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC50_2C__low_widths_30_50_70,0.035765616,0.006617357
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC40_2C__mid_widths_300_500_700,0.026865559,0.004787817
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_100_300_500,,exp2__SOC65_1C__mid_widths_100_300_500,0.042743590987719474,0.007292402
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC50_1C__low_widths_30_50_70,0.037302441,0.007321339
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC55_1C__low_widths_30_50_70,0.037200583,0.007108757
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70_100,,exp2__SOC55_2C__low_widths_30_50_70_100,0.033168753,0.006620712
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC45_2C__mid_widths_300_500_700,0.031368843,0.004672637
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,all_widths,,exp2__SOC60_1C__all_widths,0.030865147,0.006382774
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,all_widths,,exp2__SOC65_1C__all_widths,0.044356066,0.008884985
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_100_300_500,,exp2__SOC65_2C__mid_widths_100_300_500,0.03749323,0.006863628
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC45_1C__mid_widths_300_500_700,0.030969682132906257,0.005092417
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,all_widths,,exp2__SOC60_2C__all_widths,0.028839571775903693,0.00580927
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC50_2C__mid_widths_300_500_700,0.029506099387432094,0.005258172
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_100_300_500,,exp2__SOC70_1C__mid_widths_100_300_500,0.024771466153791454,0.00406507
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000_5000,,exp2__SOC65_1C__high_widths_1000_3000_5000,0.040051272,0.007666963
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC55_1C__mid_widths_300_500_700,0.032507779,0.005343271
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC50_1C__mid_widths_300_500_700,0.031666327,0.006246131
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_50_70_100,,exp2__SOC55_2C__low_widths_50_70_100,0.035184434976012105,0.006259441
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70_100,,exp2__SOC60_1C__low_widths_30_50_70_100,0.040841889,0.007999734
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_100_300_500,,exp2__SOC70_2C__mid_widths_100_300_500,0.024942453089504865,0.004519853
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70_100,,exp2__SOC65_1C__low_widths_30_50_70_100,0.043626333,0.007458764
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000_5000,,exp2__SOC65_2C__high_widths_1000_3000_5000,0.038442503,0.007160443
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_100_300_500,,exp2__SOC75_2C__mid_widths_100_300_500,0.018154915635311367,0.003854863
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_100_300_500,,exp2__SOC75_1C__mid_widths_100_300_500,0.021306241,0.004363858
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70_100,,exp2__SOC60_2C__low_widths_30_50_70_100,0.038205509727254464,0.00727464
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_3000_5000,,exp2__SOC65_1C__high_widths_3000_5000,0.040253525,0.007109218
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000_5000,,exp2__SOC70_1C__high_widths_1000_3000_5000,0.021426987,0.003702874
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC55_2C__low_widths_30_50_70,0.036936136,0.007803989
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_100_300_500,,exp2__SOC80_2C__mid_widths_100_300_500,0.017999824,0.007752999
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_100_300_500,,exp2__SOC80_1C__mid_widths_100_300_500,0.021235102333896295,0.006665451
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_50_70_100,,exp2__SOC60_1C__low_widths_50_70_100,0.039621425,0.007821974
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000_5000,,exp2__SOC70_2C__high_widths_1000_3000_5000,0.020722118,0.0041955
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_3000_5000,,exp2__SOC65_2C__high_widths_3000_5000,0.037983923,0.0071574
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_50_70_100,,exp2__SOC65_1C__low_widths_50_70_100,0.043044405913436154,0.007344605
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000_5000,,exp2__SOC75_1C__high_widths_1000_3000_5000,0.014400478197494435,0.003379681
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000_5000,,exp2__SOC75_2C__high_widths_1000_3000_5000,0.013082341617965967,0.003110665
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_50_70_100,,exp2__SOC60_2C__low_widths_50_70_100,0.03733479,0.007112334
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000,,exp2__SOC65_1C__high_widths_1000_3000,0.040495212080799446,0.007331717
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC55_2C__mid_widths_300_500_700,0.032175554,0.006056317
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_3000_5000,,exp2__SOC70_1C__high_widths_3000_5000,0.021475275415735733,0.003854218
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000_5000,,exp2__SOC80_2C__high_widths_1000_3000_5000,0.014461565910399144,0.005156116
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000_5000,,exp2__SOC80_1C__high_widths_1000_3000_5000,0.015751106258234025,0.004956224
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_3000_5000,,exp2__SOC70_2C__high_widths_3000_5000,0.019370434,0.00434631
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC60_1C__low_widths_30_50_70,0.042551820654218336,0.007421322
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC65_1C__low_widths_30_50_70,0.041909424858775086,0.007640529
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000,,exp2__SOC65_2C__high_widths_1000_3000,0.039603817,0.007144373
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_3000_5000,,exp2__SOC75_1C__high_widths_3000_5000,0.013515957,0.003382703
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC60_2C__low_widths_30_50_70,0.039688132,0.007024205
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_3000_5000,,exp2__SOC75_2C__high_widths_3000_5000,0.013385203164761779,0.00313507
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,all_widths,,exp2__SOC65_2C__all_widths,0.034183084,0.007142403
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000,,exp2__SOC70_1C__high_widths_1000_3000,0.021758329064338916,0.004268154
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_3000_5000,,exp2__SOC80_2C__high_widths_3000_5000,0.014308358926025166,0.004895805
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_3000_5000,,exp2__SOC80_1C__high_widths_3000_5000,0.015895143099784827,0.005061878
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000,,exp2__SOC70_2C__high_widths_1000_3000,0.022791754444227277,0.00368498
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC60_1C__mid_widths_300_500_700,0.034393897,0.005700056
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC65_1C__mid_widths_300_500_700,0.042116936,0.007573393
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,all_widths,,exp2__SOC70_1C__all_widths,0.024196097731786867,0.004900809
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC60_2C__mid_widths_300_500_700,0.030838873,0.006568157
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000,,exp2__SOC75_1C__high_widths_1000_3000,0.01472154,0.003559065
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70_100,,exp2__SOC65_2C__low_widths_30_50_70_100,0.041773091,0.007660996
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000,,exp2__SOC75_2C__high_widths_1000_3000,0.013124767,0.003046747
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000,,exp2__SOC80_2C__high_widths_1000_3000,0.013737417208501045,0.004769943
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,all_widths,,exp2__SOC70_2C__all_widths,0.022256327,0.0051162
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000,,exp2__SOC80_1C__high_widths_1000_3000,0.016950250696494373,0.005188801
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,all_widths,,exp2__SOC75_1C__all_widths,0.017256460227572643,0.004133103
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70_100,,exp2__SOC70_1C__low_widths_30_50_70_100,0.034565593467272365,0.007345507
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,all_widths,,exp2__SOC75_2C__all_widths,0.015980273889027657,0.003176502
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_50_70_100,,exp2__SOC65_2C__low_widths_50_70_100,0.041895492125732015,0.007401031
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,all_widths,,exp2__SOC80_1C__all_widths,0.023630783952984888,0.008274496
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,all_widths,,exp2__SOC80_2C__all_widths,0.015049035202185378,0.006006411
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70_100,,exp2__SOC70_2C__low_widths_30_50_70_100,0.030269233,0.005106252
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70_100,,exp2__SOC75_1C__low_widths_30_50_70_100,0.025869671541837377,0.005762654
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_50_70_100,,exp2__SOC70_1C__low_widths_50_70_100,0.033367638,0.007247271
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC65_2C__low_widths_30_50_70,0.042883348,0.007494247
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70_100,,exp2__SOC75_2C__low_widths_30_50_70_100,0.027772500369565606,0.006412167
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70_100,,exp2__SOC80_2C__low_widths_30_50_70_100,0.026766272324055276,0.008762165
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70_100,,exp2__SOC80_1C__low_widths_30_50_70_100,0.024312422451778413,0.006825906
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_50_70_100,,exp2__SOC70_2C__low_widths_50_70_100,0.029566963,0.005156818
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_50_70_100,,exp2__SOC75_1C__low_widths_50_70_100,0.025162784,0.005472261
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC70_1C__low_widths_30_50_70,0.038973135,0.007216192
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_50_70_100,,exp2__SOC75_2C__low_widths_50_70_100,0.027048666,0.00612748
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC65_2C__mid_widths_300_500_700,0.036829455,0.006847836
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_50_70_100,,exp2__SOC80_2C__low_widths_50_70_100,0.024912374820608974,0.008403864
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_50_70_100,,exp2__SOC80_1C__low_widths_50_70_100,0.02237605,0.006523053
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC70_2C__low_widths_30_50_70,0.036246896891340766,0.007430035
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC75_1C__low_widths_30_50_70,0.027023220564741067,0.006032196
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC70_1C__mid_widths_300_500_700,0.021902509328303333,0.004390993
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC75_2C__low_widths_30_50_70,0.027384820107336248,0.006733474
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC80_2C__low_widths_30_50_70,0.025263958568780342,0.00746917
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70,,exp2__SOC80_1C__low_widths_30_50_70,0.022654185475660962,0.006463258
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC70_2C__mid_widths_300_500_700,0.023493349,0.004592207
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC75_1C__mid_widths_300_500_700,0.020635876,0.004732355
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC75_2C__mid_widths_300_500_700,0.018797323,0.003708334
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC80_1C__mid_widths_300_500_700,0.021661107791045353,0.006526221
violin_raw_points,combo,35Ah LFP,linear,Combinational Width,Comb.-W,width_group,mid_widths_300_500_700,,exp2__SOC80_2C__mid_widths_300_500_700,0.018785728904560685,0.006022089
violin_raw_points,combo,68Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000_5000,,exp2__SOC05_1C__high_widths_1000_3000_5000,0.051739366,0.005187001
violin_raw_points,combo,68Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_3000_5000,,exp2__SOC05_1C__high_widths_3000_5000,0.052656937,0.005172055
violin_raw_points,combo,68Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000,,exp2__SOC05_1C__high_widths_1000_3000,0.053110997,0.005555771
violin_raw_points,combo,68Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000_5000,,exp2__SOC05_2C__high_widths_1000_3000_5000,0.052070219,0.005628064
violin_raw_points,combo,68Ah LFP,linear,Combinational Width,Comb.-W,width_group,all_widths,,exp2__SOC05_2C__all_widths,0.044458677603196425,0.005986952
violin_raw_points,combo,68Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_3000_5000,,exp2__SOC05_2C__high_widths_3000_5000,0.052919655,0.005883209
violin_raw_points,combo,68Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_30_50_70_100,,exp2__SOC05_2C__low_widths_30_50_70_100,0.048246396,0.005330822
violin_raw_points,combo,68Ah LFP,linear,Combinational Width,Comb.-W,width_group,high_widths_1000_3000,,exp2__SOC05_2C__high_widths_1000_3000,0.055846055,0.00538991
violin_raw_points,combo,68Ah LFP,linear,Combinational Width,Comb.-W,width_group,low_widths_50_70_100,,exp2__SOC05_2C__low_widths_50_70_100,0.051099110744102394,0.006509683
violin_raw_points,combo,68Ah LFP,linear,Combinational Width,Comb.-W,width_group,all_widths,,exp2__SOC10_1C__all_widths,0.033179674,0.005372617
