capacity,soc_%,crate,seed,importance,signed_importance
68Ah,50,1.5,50,0.03134277700107993,0.03134277700107993
68Ah,50,2.0,50,0.025961965782472816,0.025961965782472816
68Ah,50,1.0,50,0.020156903239459442,-0.020156903239459442
68Ah,50,2.5,51,0.08163971933961087,-0.08163971933961087
68Ah,50,2.0,51,0.031288329330298924,0.031288329330298924
68Ah,50,0.5,51,0.028251187888058134,-0.028251187888058134
68Ah,50,1.5,51,0.015442132513417806,0.015442132513417806
68Ah,50,1.0,51,0.009583244787691124,0.009583244787691124
68Ah,50,2.5,52,0.10616209848212858,-0.10616209848212858
68Ah,50,2.0,52,0.07220887886016807,0.07220887886016807
68Ah,50,0.5,52,0.03394436217098924,-0.03394436217098924
68Ah,50,1.5,52,0.033109683879447405,0.033109683879447405
68Ah,50,1.0,52,0.016790554984806406,-0.016790554984806406
68Ah,50,2.5,53,0.10338177025201262,-0.10338177025201262
68Ah,50,2.0,53,0.08295834069928003,0.08295834069928003
68Ah,50,0.5,53,0.04877356346696319,-0.04877356346696319
68Ah,50,1.5,53,0.018598258129766974,0.018598258129766974
68Ah,50,1.0,53,0.003486434910581139,-0.003486434910581139
68Ah,50,2.5,54,0.07051181035477942,-0.07051181035477942
68Ah,50,0.5,54,0.04648469924330332,-0.04648469924330332
68Ah,50,2.0,54,0.03959087825289808,0.03959087825289808
68Ah,50,1.5,54,0.027834874802020484,0.027834874802020484
68Ah,50,1.0,54,0.0038973911962411436,-0.0038973911962411436
68Ah,50,2.5,55,0.06685518556616876,-0.06685518556616876
68Ah,50,2.0,55,0.053638281713214886,0.053638281713214886
68Ah,50,0.5,55,0.040106966346059474,-0.040106966346059474
68Ah,50,1.0,55,0.013336102486784737,-0.013336102486784737
68Ah,50,1.5,55,0.01212355276682543,0.01212355276682543
68Ah,50,2.5,56,0.09539651630925226,-0.09539651630925226
68Ah,50,2.0,56,0.07851453868044567,0.07851453868044567
68Ah,50,0.5,56,0.033766622237358906,-0.033766622237358906
68Ah,50,1.0,56,0.018182276226685917,-0.018182276226685917
68Ah,50,1.5,56,0.016081944736904653,0.016081944736904653
68Ah,50,2.5,57,0.08775883061928243,-0.08775883061928243
68Ah,50,2.0,57,0.05948118651038097,0.05948118651038097
68Ah,50,0.5,57,0.0397418903944789,-0.0397418903944789
68Ah,50,1.5,57,0.00915775875814911,0.00915775875814911
68Ah,50,1.0,57,0.005298401533628436,0.005298401533628436
68Ah,50,2.5,58,0.12908961045028788,-0.12908961045028788
68Ah,50,2.0,58,0.0863753974772996,0.0863753974772996
68Ah,50,1.5,58,0.04500440633000611,0.04500440633000611
68Ah,50,0.5,58,0.036753455437880986,-0.036753455437880986
68Ah,50,1.0,58,0.01663525508474959,-0.01663525508474959
68Ah,50,2.5,59,0.04806909145552086,-0.04806909145552086
68Ah,50,2.0,59,0.04250145793483065,0.04250145793483065
68Ah,50,0.5,59,0.035182517228330115,-0.035182517228330115
68Ah,50,1.5,59,0.00567473706917487,-0.00567473706917487
68Ah,50,1.0,59,0.004255581013996774,-0.004255581013996774
68Ah,50,2.5,60,0.09020548279593016,-0.09020548279593016
68Ah,50,2.0,60,0.05981122391321165,0.05981122391321165
68Ah,50,0.5,60,0.041286676594939044,-0.041286676594939044
68Ah,50,1.5,60,0.024131752904766816,0.024131752904766816
68Ah,50,1.0,60,0.0058557545823960935,-0.0058557545823960935
68Ah,50,2.5,61,0.13278319227519642,-0.13278319227519642
68Ah,50,2.0,61,0.1079447628810396,0.1079447628810396
68Ah,50,0.5,61,0.044082984042915496,-0.044082984042915496
68Ah,50,1.5,61,0.02597244227501275,0.02597244227501275
68Ah,50,1.0,61,0.007440261688066939,-0.007440261688066939
68Ah,50,2.5,62,0.07370450529218583,-0.07370450529218583
68Ah,50,2.0,62,0.047378416006351884,0.047378416006351884
68Ah,50,0.5,62,0.03499664126933784,-0.03499664126933784
68Ah,50,1.5,62,0.017442854265891778,0.017442854265891778
68Ah,50,1.0,62,0.007201623846737323,-0.007201623846737323
68Ah,50,2.5,63,0.0824302622283385,-0.0824302622283385
68Ah,50,2.0,63,0.01603780100114727,0.01603780100114727
68Ah,50,0.5,63,0.015935272934194066,-0.015935272934194066
68Ah,50,1.5,63,0.015434571061143472,0.015434571061143472
68Ah,50,1.0,63,0.014527449666850144,0.014527449666850144
68Ah,50,2.5,64,0.14561436246776435,-0.14561436246776435
68Ah,50,2.0,64,0.10272744188604534,0.10272744188604534
68Ah,50,0.5,64,0.03072324320709989,-0.03072324320709989
68Ah,50,1.5,64,0.024554927760994365,0.024554927760994365
68Ah,50,1.0,64,0.0043248031628590755,-0.0043248031628590755
68Ah,50,2.5,65,0.0988932356701493,-0.0988932356701493
68Ah,50,2.0,65,0.08352585626911009,0.08352585626911009
68Ah,50,0.5,65,0.036699482685469326,-0.036699482685469326
68Ah,50,1.0,65,0.020637974658293264,-0.020637974658293264
68Ah,50,1.5,65,0.01855686951582612,0.01855686951582612
68Ah,50,2.5,66,0.058508577284059185,-0.058508577284059185
68Ah,50,2.0,66,0.04320178289935402,0.04320178289935402
68Ah,50,0.5,66,0.02378451219689294,-0.02378451219689294
68Ah,50,1.5,66,0.009769386693579182,-0.009769386693579182
68Ah,50,1.0,66,0.005084968614018411,-0.005084968614018411
68Ah,50,2.5,67,0.11070795232345558,-0.11070795232345558
68Ah,50,2.0,67,0.07516435370668065,0.07516435370668065
68Ah,50,0.5,67,0.016578391828569357,-0.016578391828569357
68Ah,50,1.5,67,0.005890948144870472,-0.005890948144870472
68Ah,50,1.0,67,0.004599781492864009,0.004599781492864009
68Ah,50,2.5,68,0.10427984062421836,-0.10427984062421836
68Ah,50,2.0,68,0.0806977546990463,0.0806977546990463
68Ah,50,0.5,68,0.04732581143403587,-0.04732581143403587
68Ah,50,1.5,68,0.03464271460640297,0.03464271460640297
68Ah,50,1.0,68,0.01841911896857389,-0.01841911896857389
68Ah,50,2.5,69,0.10095104271484122,-0.10095104271484122
68Ah,50,2.0,69,0.060081183580826564,0.060081183580826564
68Ah,50,0.5,69,0.04401471558371871,-0.04401471558371871
68Ah,50,1.5,69,0.042801395552348374,0.042801395552348374
68Ah,50,1.0,69,0.00937189893201806,-0.00937189893201806
68Ah,50,2.5,70,0.12083057817259452,-0.12083057817259452
68Ah,50,2.0,70,0.11058810129541569,0.11058810129541569
68Ah,50,0.5,70,0.03516238600647351,-0.03516238600647351
68Ah,50,1.0,70,0.004374731098543059,-0.004374731098543059
68Ah,50,1.5,70,0.0021340556108437763,-0.0021340556108437763
68Ah,50,2.5,71,0.07668769829689483,-0.07668769829689483
68Ah,50,2.0,71,0.017731509246678788,0.017731509246678788
68Ah,50,1.5,71,0.017291612418539878,0.017291612418539878
68Ah,50,0.5,71,0.006465868246478655,-0.006465868246478655
68Ah,50,1.0,71,0.004621277001198434,-0.004621277001198434
68Ah,50,2.5,72,0.05631027554781436,-0.05631027554781436
68Ah,50,2.0,72,0.05144175375320897,0.05144175375320897
68Ah,50,0.5,72,0.037351113886832106,-0.037351113886832106
68Ah,50,1.0,72,0.03322636051105797,-0.03322636051105797
68Ah,50,1.5,72,0.021715267685083556,0.021715267685083556
68Ah,50,2.5,73,0.05682860681102497,-0.05682860681102497
68Ah,50,2.0,73,0.023812438565158623,0.023812438565158623
68Ah,50,0.5,73,0.019866480617378616,-0.019866480617378616
68Ah,50,1.5,73,0.006532365572799351,0.006532365572799351
68Ah,50,1.0,73,0.004954513921379567,-0.004954513921379567
68Ah,50,2.5,74,0.05441579000864766,-0.05441579000864766
68Ah,50,1.0,74,0.03182321244164235,-0.03182321244164235
68Ah,50,1.5,74,0.028651191802434636,0.028651191802434636
68Ah,50,2.0,74,0.0042393040116934875,0.0042393040116934875
68Ah,50,0.5,74,0.0014055018586902985,0.0014055018586902985
68Ah,50,2.5,75,0.07190280498175838,-0.07190280498175838
68Ah,50,0.5,75,0.048572553457236725,-0.048572553457236725
68Ah,50,2.0,75,0.04226185298124722,0.04226185298124722
68Ah,50,1.0,75,0.015938937353735243,0.015938937353735243
68Ah,50,1.5,75,0.008466193232962138,0.008466193232962138
68Ah,50,2.5,76,0.05452447476151195,-0.05452447476151195
68Ah,50,0.5,76,0.032625744757304044,-0.032625744757304044
68Ah,50,2.0,76,0.027671653204011888,0.027671653204011888
68Ah,50,1.5,76,0.018311910159088344,0.018311910159088344
68Ah,50,1.0,76,0.012551588882199208,-0.012551588882199208
68Ah,50,2.5,77,0.08402608024935682,-0.08402608024935682
68Ah,50,2.0,77,0.05735336923553726,0.05735336923553726
68Ah,50,0.5,77,0.037718143987224895,-0.037718143987224895
68Ah,50,1.5,77,0.035953391137689354,0.035953391137689354
68Ah,50,1.0,77,0.023123905164419003,-0.023123905164419003
68Ah,50,2.5,78,0.06414507204422688,-0.06414507204422688
68Ah,50,0.5,78,0.04438273203295817,-0.04438273203295817
68Ah,50,2.0,78,0.04087096680429185,0.04087096680429185
68Ah,50,1.5,78,0.015944614762290202,0.015944614762290202
68Ah,50,1.0,78,0.0019511369822497581,-0.0019511369822497581
68Ah,50,2.5,79,0.08750153405980822,-0.08750153405980822
68Ah,50,2.0,79,0.07532989310391344,0.07532989310391344
68Ah,50,0.5,79,0.0373574862942971,-0.0373574862942971
68Ah,50,1.5,79,0.005270778579366639,-0.005270778579366639
68Ah,50,1.0,79,0.0023223699041469035,0.0023223699041469035
68Ah,50,2.5,80,0.11459304420649598,-0.11459304420649598
68Ah,50,2.0,80,0.06672262907080723,0.06672262907080723
68Ah,50,0.5,80,0.0363336247618898,-0.0363336247618898
68Ah,50,1.5,80,0.03375954308778627,0.03375954308778627
68Ah,50,1.0,80,0.001654672630137518,-0.001654672630137518
68Ah,50,2.5,81,0.046774389412083985,-0.046774389412083985
68Ah,50,2.0,81,0.03862459983452389,0.03862459983452389
68Ah,50,0.5,81,0.032150088269192516,-0.032150088269192516
68Ah,50,1.0,81,0.009170584254224744,-0.009170584254224744
68Ah,50,1.5,81,0.0037658845388799586,-0.0037658845388799586
68Ah,50,2.5,82,0.09344050857748047,-0.09344050857748047
68Ah,50,2.0,82,0.0563558603548115,0.0563558603548115
68Ah,50,0.5,82,0.04111924262510485,-0.04111924262510485
68Ah,50,1.5,82,0.025475320677312844,0.025475320677312844
68Ah,50,1.0,82,0.00034820834524876536,0.00034820834524876536
68Ah,50,2.0,83,0.12461744635553104,0.12461744635553104
68Ah,50,2.5,83,0.10731389579236966,-0.10731389579236966
68Ah,50,0.5,83,0.03563368961039073,-0.03563368961039073
68Ah,50,1.0,83,0.03242912507143542,-0.03242912507143542
68Ah,50,1.5,83,0.0008265381206352005,-0.0008265381206352005
68Ah,50,2.5,84,0.10032198328908734,-0.10032198328908734
68Ah,50,2.0,84,0.0769785675807169,0.0769785675807169
68Ah,50,0.5,84,0.033828064736456526,-0.033828064736456526
68Ah,50,1.5,84,0.022389277771676635,0.022389277771676635
68Ah,50,1.0,84,0.017561015953643268,-0.017561015953643268
68Ah,50,2.5,85,0.09982012464651126,-0.09982012464651126
68Ah,50,2.0,85,0.0495408809322965,0.0495408809322965
68Ah,50,0.5,85,0.010075447625893299,-0.010075447625893299
68Ah,50,1.0,85,0.006646312684836848,0.006646312684836848
68Ah,50,1.5,85,0.0009642004570921069,0.0009642004570921069
68Ah,50,2.5,86,0.0670579896308002,-0.0670579896308002
68Ah,50,1.5,86,0.03911960064924601,0.03911960064924601
68Ah,50,0.5,86,0.02646869631311853,-0.02646869631311853
68Ah,50,2.0,86,0.0026378230330128065,0.0026378230330128065
68Ah,50,1.0,86,0.0016014588642597107,0.0016014588642597107
68Ah,50,2.5,87,0.07806730147387263,-0.07806730147387263
68Ah,50,2.0,87,0.05407771700732726,0.05407771700732726
68Ah,50,0.5,87,0.03465391261929211,-0.03465391261929211
68Ah,50,1.5,87,0.034361014001771314,0.034361014001771314
68Ah,50,1.0,87,0.029802718214216234,-0.029802718214216234
68Ah,50,2.5,88,0.08239923577108013,-0.08239923577108013
68Ah,50,2.0,88,0.05636905001436901,0.05636905001436901
68Ah,50,0.5,88,0.03780401195143709,-0.03780401195143709
68Ah,50,1.5,88,0.021838096152524314,0.021838096152524314
68Ah,50,1.0,88,0.007836212315376869,-0.007836212315376869
68Ah,50,2.5,89,0.10681922743526748,-0.10681922743526748
68Ah,50,2.0,89,0.06940326376752154,0.06940326376752154
68Ah,50,0.5,89,0.04488359481873188,-0.04488359481873188
68Ah,50,1.5,89,0.02699394350046447,0.02699394350046447
68Ah,50,1.0,89,0.00272137751317005,0.00272137751317005
68Ah,50,2.5,90,0.04670953036078609,-0.04670953036078609
68Ah,50,1.0,90,0.015112088840196613,-0.015112088840196613
68Ah,50,1.5,90,0.0065781447537370625,0.0065781447537370625
68Ah,50,0.5,90,0.001969702468938528,0.001969702468938528
68Ah,50,2.0,90,0.0011089680698772102,0.0011089680698772102
68Ah,50,2.5,91,0.08813213776429928,-0.08813213776429928
68Ah,50,2.0,91,0.07270148042402952,0.07270148042402952
68Ah,50,0.5,91,0.038619346409012316,-0.038619346409012316
68Ah,50,1.5,91,0.023649759673998995,0.023649759673998995
68Ah,50,1.0,91,0.023412299671009523,-0.023412299671009523
68Ah,50,2.5,92,0.09323296722237537,-0.09323296722237537
68Ah,50,2.0,92,0.02336086548116747,0.02336086548116747
68Ah,50,1.5,92,0.016175127593838858,0.016175127593838858
68Ah,50,1.0,92,0.008257817763334029,0.008257817763334029
68Ah,50,0.5,92,0.004657890145418036,-0.004657890145418036
68Ah,50,2.5,93,0.051078593977948075,-0.051078593977948075
68Ah,50,1.0,93,0.01966352118846722,-0.01966352118846722
68Ah,50,1.5,93,0.01446146432260733,0.01446146432260733
68Ah,50,0.5,93,0.006001586136230669,0.006001586136230669
68Ah,50,2.0,93,0.0008395128353556749,-0.0008395128353556749
68Ah,50,2.0,94,0.14574969144840935,0.14574969144840935
68Ah,50,2.5,94,0.1309368856678874,-0.1309368856678874
68Ah,50,0.5,94,0.0474322802387066,-0.0474322802387066
68Ah,50,1.5,94,0.031135068473068378,-0.031135068473068378
68Ah,50,1.0,94,0.008450464412864544,0.008450464412864544
68Ah,50,2.5,95,0.04361366232299811,-0.04361366232299811
68Ah,50,1.5,95,0.01309668562759715,0.01309668562759715
68Ah,50,1.0,95,0.011311633500918728,-0.011311633500918728
68Ah,50,2.0,95,0.00693016005907529,-0.00693016005907529
68Ah,50,0.5,95,0.0038417477305990096,-0.0038417477305990096
68Ah,50,2.5,96,0.06163908656153454,-0.06163908656153454
68Ah,50,2.0,96,0.024831930656983553,0.024831930656983553
68Ah,50,1.0,96,0.00843876299771049,-0.00843876299771049
68Ah,50,1.5,96,0.005468517250174914,-0.005468517250174914
68Ah,50,0.5,96,0.0035081332361426854,-0.0035081332361426854
68Ah,50,2.5,97,0.13038515639354523,-0.13038515639354523
68Ah,50,2.0,97,0.1282520255971434,0.1282520255971434
68Ah,50,0.5,97,0.028675871460229322,-0.028675871460229322
68Ah,50,1.0,97,0.013581213296171792,-0.013581213296171792
68Ah,50,1.5,97,0.0073646050143175565,-0.0073646050143175565
68Ah,50,2.5,98,0.07872787476948681,-0.07872787476948681
68Ah,50,2.0,98,0.04638853087665911,0.04638853087665911
68Ah,50,0.5,98,0.040315987774175395,-0.040315987774175395
68Ah,50,1.5,98,0.02352579126276458,0.02352579126276458
68Ah,50,1.0,98,0.004838449651028893,-0.004838449651028893
68Ah,50,2.5,99,0.06411566426503401,-0.06411566426503401
68Ah,50,1.5,99,0.039851195740748774,0.039851195740748774
68Ah,50,0.5,99,0.02755165752687502,-0.02755165752687502
68Ah,50,1.0,99,0.017181390687107063,-0.017181390687107063
68Ah,50,2.0,99,0.01717233158686736,0.01717233158686736
20Ah,75,1.5,0,0.01580089858688543,-0.01580089858688543
20Ah,75,1.0,0,0.01524028490274105,0.01524028490274105
20Ah,75,2.0,0,0.00345750233718578,-0.00345750233718578
20Ah,75,0.5,0,0.0032972148598919273,0.0032972148598919273
20Ah,75,2.5,0,0.0007509829359131524,0.0007509829359131524
20Ah,75,1.5,1,0.018925041049179202,-0.018925041049179202
20Ah,75,1.0,1,0.014684106449636261,0.014684106449636261
20Ah,75,0.5,1,0.004065507350866229,0.004065507350866229
20Ah,75,2.0,1,9.595985741244978e-05,9.595985741244978e-05
20Ah,75,2.5,1,2.4147008002968064e-05,2.4147008002968064e-05
20Ah,75,1.0,2,0.015108492657643413,0.015108492657643413
20Ah,75,1.5,2,0.013843661159490487,-0.013843661159490487
20Ah,75,2.0,2,0.0036130669263926157,-0.0036130669263926157
20Ah,75,0.5,2,0.0015765737116112757,0.0015765737116112757
20Ah,75,2.5,2,0.0008628311490469381,0.0008628311490469381
20Ah,75,1.5,3,0.015037449309591009,-0.015037449309591009
20Ah,75,1.0,3,0.010459723491685656,0.010459723491685656
20Ah,75,0.5,3,0.003744579503627992,0.003744579503627992
20Ah,75,2.5,3,0.00011020062227311701,0.00011020062227311701
20Ah,75,2.0,3,6.119164476550464e-05,6.119164476550464e-05
20Ah,75,1.5,4,0.013155539798585286,-0.013155539798585286
20Ah,75,1.0,4,0.011651715685659954,0.011651715685659954
20Ah,75,0.5,4,0.0008951212516950509,0.0008951212516950509
20Ah,75,2.5,4,0.000517821625084282,-0.000517821625084282
20Ah,75,2.0,4,7.812301241518907e-05,7.812301241518907e-05
20Ah,75,1.5,5,0.013426730524387592,-0.013426730524387592
20Ah,75,1.0,5,0.00978925807042993,0.00978925807042993
20Ah,75,0.5,5,0.0031389807099396912,0.0031389807099396912
20Ah,75,2.5,5,0.0001979515880993817,-0.0001979515880993817
20Ah,75,2.0,5,5.1107522609189286e-06,5.1107522609189286e-06
20Ah,75,1.0,6,0.013332506895360944,0.013332506895360944
20Ah,75,1.5,6,0.011040451502089831,-0.011040451502089831
20Ah,75,2.0,6,0.004793864728605829,-0.004793864728605829
20Ah,75,0.5,6,0.0016435738662146926,0.0016435738662146926
20Ah,75,2.5,6,0.0011383274176425691,0.0011383274176425691
20Ah,75,2.0,7,0.00667712285206968,-0.00667712285206968
20Ah,75,1.0,7,0.0063096205165936855,0.0063096205165936855
20Ah,75,1.5,7,0.003999356240491643,-0.003999356240491643
20Ah,75,0.5,7,0.0027820770205004472,0.0027820770205004472
20Ah,75,2.5,7,0.0007969881471627074,0.0007969881471627074
20Ah,75,1.5,8,0.019414717617587507,-0.019414717617587507
20Ah,75,1.0,8,0.016187343376565706,0.016187343376565706
20Ah,75,0.5,8,0.0015061029974499129,0.0015061029974499129
20Ah,75,2.0,8,0.0009923859380156662,0.0009923859380156662
20Ah,75,2.5,8,0.0006922972097520079,0.0006922972097520079
20Ah,75,1.5,9,0.016110722969250146,-0.016110722969250146
20Ah,75,1.0,9,0.013955806147475255,0.013955806147475255
20Ah,75,0.5,9,0.0030278212484708546,0.0030278212484708546
20Ah,75,2.0,9,0.001636063277065861,-0.001636063277065861
20Ah,75,2.5,9,0.0005403141471580827,0.0005403141471580827
20Ah,75,1.5,10,0.015800898586885426,-0.015800898586885426
20Ah,75,1.0,10,0.015240284902741054,0.015240284902741054
20Ah,75,2.0,10,0.003457502337185786,-0.003457502337185786
20Ah,75,0.5,10,0.0032972148598919295,0.0032972148598919295
20Ah,75,2.5,10,0.0007509829359131546,0.0007509829359131546
20Ah,75,1.5,11,0.012512784201339644,-0.012512784201339644
20Ah,75,1.0,11,0.01239977697080456,0.01239977697080456
20Ah,75,0.5,11,0.0023435905351703898,0.0023435905351703898
20Ah,75,2.0,11,0.00194456664982124,-0.00194456664982124
20Ah,75,2.5,11,0.000375457311759494,0.000375457311759494
20Ah,75,2.0,12,0.006677122852069691,-0.006677122852069691
20Ah,75,1.0,12,0.0063096205165936925,0.0063096205165936925
20Ah,75,1.5,12,0.003999356240491646,-0.003999356240491646
20Ah,75,0.5,12,0.002782077020500445,0.002782077020500445
20Ah,75,2.5,12,0.0007969881471627086,0.0007969881471627086
20Ah,75,1.5,13,0.013658747714629755,-0.013658747714629755
20Ah,75,1.0,13,0.010455924996952857,0.010455924996952857
20Ah,75,2.0,13,0.0015722148896144946,0.0015722148896144946
20Ah,75,0.5,13,0.001125215576848606,0.001125215576848606
20Ah,75,2.5,13,0.0008246565554315401,-0.0008246565554315401
20Ah,75,1.5,14,0.01585588255397312,-0.01585588255397312
20Ah,75,1.0,14,0.011049564364306628,0.011049564364306628
20Ah,75,2.0,14,0.0037746183050138566,0.0037746183050138566
20Ah,75,2.5,14,0.0014363882829547573,-0.0014363882829547573
20Ah,75,0.5,14,0.0012030166814395505,0.0012030166814395505
20Ah,75,1.5,15,0.02063107542391265,-0.02063107542391265
20Ah,75,1.0,15,0.016445683755727043,0.016445683755727043
20Ah,75,2.0,15,0.004878617833974942,0.004878617833974942
20Ah,75,0.5,15,0.0011190993251495307,-0.0011190993251495307
20Ah,75,2.5,15,0.0006491947330486123,0.0006491947330486123
20Ah,75,1.5,16,0.02063107542391263,-0.02063107542391263
20Ah,75,1.0,16,0.016445683755727015,0.016445683755727015
20Ah,75,2.0,16,0.004878617833974951,0.004878617833974951
20Ah,75,0.5,16,0.0011190993251495437,-0.0011190993251495437
20Ah,75,2.5,16,0.0006491947330486127,0.0006491947330486127
20Ah,75,1.5,17,0.01517670678946153,-0.01517670678946153
20Ah,75,1.0,17,0.013182380603491346,0.013182380603491346
20Ah,75,0.5,17,0.0030075555764394204,0.0030075555764394204
20Ah,75,2.0,17,0.0004883375537949707,-0.0004883375537949707
20Ah,75,2.5,17,7.824213835440007e-05,7.824213835440007e-05
20Ah,75,1.5,18,0.011990191811759036,-0.011990191811759036
20Ah,75,1.0,18,0.008275519558731606,0.008275519558731606
20Ah,75,0.5,18,0.003075851860473968,0.003075851860473968
20Ah,75,2.0,18,0.0017797698366806597,0.0017797698366806597
20Ah,75,2.5,18,0.0007641726486988098,-0.0007641726486988098
20Ah,75,1.0,19,0.011393541178014159,0.011393541178014159
20Ah,75,1.5,19,0.008937288075334364,-0.008937288075334364
20Ah,75,2.0,19,0.0033813005840146186,-0.0033813005840146186
20Ah,75,0.5,19,0.0015867909627421597,0.0015867909627421597
20Ah,75,2.5,19,0.0005391639066912807,0.0005391639066912807
20Ah,75,1.0,20,0.011393541178014163,0.011393541178014163
20Ah,75,1.5,20,0.008937288075334372,-0.008937288075334372
20Ah,75,2.0,20,0.003381300584014613,-0.003381300584014613
20Ah,75,0.5,20,0.0015867909627421655,0.0015867909627421655
20Ah,75,2.5,20,0.0005391639066912783,0.0005391639066912783
20Ah,75,1.0,21,0.01685085152398993,0.01685085152398993
20Ah,75,1.5,21,0.015641433691300284,-0.015641433691300284
20Ah,75,2.0,21,0.004791673002947049,-0.004791673002947049
20Ah,75,0.5,21,0.0029219631308590147,0.0029219631308590147
20Ah,75,2.5,21,0.0011558017051738034,0.0011558017051738034
20Ah,75,1.0,22,0.016850851523989928,0.016850851523989928
20Ah,75,1.5,22,0.015641433691300284,-0.015641433691300284
20Ah,75,2.0,22,0.0047916730029470495,-0.0047916730029470495
20Ah,75,0.5,22,0.0029219631308590164,0.0029219631308590164
20Ah,75,2.5,22,0.0011558017051738058,0.0011558017051738058
20Ah,75,2.0,23,0.006677122852069696,-0.006677122852069696
20Ah,75,1.0,23,0.006309620516593685,0.006309620516593685
20Ah,75,1.5,23,0.003999356240491628,-0.003999356240491628
20Ah,75,0.5,23,0.0027820770205004455,0.0027820770205004455
20Ah,75,2.5,23,0.0007969881471627101,0.0007969881471627101
20Ah,75,1.5,24,0.019407167214219867,-0.019407167214219867
20Ah,75,1.0,24,0.013164970525082559,0.013164970525082559
20Ah,75,0.5,24,0.0040514148085687715,0.0040514148085687715
20Ah,75,2.0,24,0.0020641403683315696,0.0020641403683315696
20Ah,75,2.5,24,0.00010659356115816006,-0.00010659356115816006
20Ah,75,1.0,25,0.01405805921866157,0.01405805921866157
20Ah,75,1.5,25,0.013756632753062667,-0.013756632753062667
20Ah,75,2.0,25,0.003401859990293707,-0.003401859990293707
20Ah,75,0.5,25,0.0017543926685429292,0.0017543926685429292
20Ah,75,2.5,25,0.0008785296942407943,0.0008785296942407943
20Ah,75,1.5,26,0.01611072296925015,-0.01611072296925015
20Ah,75,1.0,26,0.013955806147475264,0.013955806147475264
20Ah,75,0.5,26,0.003027821248470852,0.003027821248470852
20Ah,75,2.0,26,0.001636063277065868,-0.001636063277065868
20Ah,75,2.5,26,0.0005403141471580849,0.0005403141471580849
20Ah,75,1.5,27,0.0232590306745717,-0.0232590306745717
20Ah,75,1.0,27,0.01676481002836005,0.01676481002836005
20Ah,75,0.5,27,0.006002299568543616,0.006002299568543616
20Ah,75,2.5,27,0.0005583454180492356,0.0005583454180492356
20Ah,75,2.0,27,7.168150361658858e-05,7.168150361658858e-05
20Ah,75,1.5,28,0.018925041049179223,-0.018925041049179223
20Ah,75,1.0,28,0.014684106449636272,0.014684106449636272
20Ah,75,0.5,28,0.004065507350866238,0.004065507350866238
20Ah,75,2.0,28,9.595985741244887e-05,9.595985741244887e-05
20Ah,75,2.5,28,2.4147008002965936e-05,2.4147008002965936e-05
20Ah,75,1.5,29,0.019414717617587503,-0.019414717617587503
20Ah,75,1.0,29,0.016187343376565713,0.016187343376565713
20Ah,75,0.5,29,0.0015061029974499092,0.0015061029974499092
20Ah,75,2.0,29,0.0009923859380156586,0.0009923859380156586
20Ah,75,2.5,29,0.0006922972097520124,0.0006922972097520124
20Ah,75,1.0,30,0.01836725411938544,0.01836725411938544
20Ah,75,1.5,30,0.01831322754796916,-0.01831322754796916
20Ah,75,2.5,30,0.007550615396706161,-0.007550615396706161
20Ah,75,2.0,30,0.005451132346771108,0.005451132346771108
20Ah,75,0.5,30,0.0016791801110853078,0.0016791801110853078
20Ah,75,1.0,31,0.01510849265764343,0.01510849265764343
20Ah,75,1.5,31,0.0138436611594905,-0.0138436611594905
20Ah,75,2.0,31,0.0036130669263926217,-0.0036130669263926217
20Ah,75,0.5,31,0.0015765737116112725,0.0015765737116112725
20Ah,75,2.5,31,0.0008628311490469426,0.0008628311490469426
20Ah,75,1.0,32,0.014796326848905306,0.014796326848905306
20Ah,75,1.5,32,0.013994652543414941,-0.013994652543414941
20Ah,75,2.0,32,0.003204625122420524,-0.003204625122420524
20Ah,75,0.5,32,0.001875781765291014,0.001875781765291014
20Ah,75,2.5,32,0.0007900719519310108,0.0007900719519310108
20Ah,75,1.5,33,0.013155539798585286,-0.013155539798585286
20Ah,75,1.0,33,0.01165171568565996,0.01165171568565996
20Ah,75,0.5,33,0.0008951212516950488,0.0008951212516950488
20Ah,75,2.5,33,0.0005178216250842817,-0.0005178216250842817
20Ah,75,2.0,33,7.812301241519043e-05,7.812301241519043e-05
20Ah,75,1.5,34,0.019819010129916888,-0.019819010129916888
20Ah,75,1.0,34,0.01549704886684219,0.01549704886684219
20Ah,75,2.0,34,0.005819954987042879,0.005819954987042879
20Ah,75,2.5,34,0.004759548175367283,-0.004759548175367283
20Ah,75,0.5,34,0.0027711630881085314,0.0027711630881085314
20Ah,75,1.5,35,0.020631075423912657,-0.020631075423912657
20Ah,75,1.0,35,0.016445683755727036,0.016445683755727036
20Ah,75,2.0,35,0.004878617833974957,0.004878617833974957
20Ah,75,0.5,35,0.0011190993251495454,-0.0011190993251495454
20Ah,75,2.5,35,0.0006491947330486103,0.0006491947330486103
20Ah,75,1.5,36,0.0158558825539731,-0.0158558825539731
20Ah,75,1.0,36,0.011049564364306617,0.011049564364306617
20Ah,75,2.0,36,0.0037746183050138492,0.0037746183050138492
20Ah,75,2.5,36,0.0014363882829547528,-0.0014363882829547528
20Ah,75,0.5,36,0.0012030166814395542,0.0012030166814395542
20Ah,75,1.5,37,0.019407167214219874,-0.019407167214219874
20Ah,75,1.0,37,0.013164970525082573,0.013164970525082573
20Ah,75,0.5,37,0.004051414808568778,0.004051414808568778
